Weight,Input Node,Hidden Node,Output Node,Layer Index
-1.253807705108691,53,11,-1,1
-0.23809427630087474,54,11,-1,1
0.20106316571008914,55,11,-1,1
0.18773926345635467,56,11,-1,1
0.1765588145655554,57,11,-1,1
0.1292887962308759,58,11,-1,1
-0.5183250732593415,59,11,-1,1
-0.47994902088665814,60,11,-1,1
-0.09337717831089545,61,11,-1,1
0.14619771170599252,62,11,-1,1
0.12461191115360745,63,11,-1,1
0.029489900131095405,0,12,-1,1
0.15798107064024036,1,12,-1,1
0.37567915190602463,2,12,-1,1
0.9210765557142473,3,12,-1,1
0.560404566831644,4,12,-1,1
0.8971895005510483,5,12,-1,1
0.1784213584813011,6,12,-1,1
0.015812249774274235,7,12,-1,1
-0.046266156407787126,8,12,-1,1
0.20989159692299222,9,12,-1,1
-0.5599331259716973,10,12,-1,1
-0.49997909795377393,11,12,-1,1
1.0596088047325096,12,12,-1,1
-0.38322536766401866,13,12,-1,1
-1.7822848513487173,14,12,-1,1
-0.031583259593003864,15,12,-1,1
-0.14171956722318946,16,12,-1,1
0.1781692156077026,17,12,-1,1
-0.9627597813363759,18,12,-1,1
2.025138855890312,19,12,-1,1
-0.6369907185855528,20,12,-1,1
-2.9199006847469997,21,12,-1,1
-1.728886085282848,22,12,-1,1
-1.1083460686248245,23,12,-1,1
0.10975529686446678,24,12,-1,1
0.20185417386010004,25,12,-1,1
0.39680977178711113,26,12,-1,1
0.22116891596061394,27,12,-1,1
-0.330850048133072,28,12,-1,1
1.1900138176178672,29,12,-1,1
1.0567139648277812,30,12,-1,1
-0.8525628401203059,31,12,-1,1
0.08557243769082336,32,12,-1,1
-0.3661113615749467,33,12,-1,1
-0.29597184885411015,34,12,-1,1
-1.6722832646799444,35,12,-1,1
1.0285017138823724,36,12,-1,1
2.380826204464318,37,12,-1,1
-0.3839083695539865,38,12,-1,1
0.20728316376535336,39,12,-1,1
-0.1629544133709052,40,12,-1,1
0.35220428227736267,41,12,-1,1
-1.4497447486967918,42,12,-1,1
-1.8811423028102354,43,12,-1,1
1.8384918512085218,44,12,-1,1
0.28280593661986914,45,12,-1,1
0.20867929357567958,46,12,-1,1
0.19947958628712312,47,12,-1,1
0.043786890044081775,48,12,-1,1
0.28834522147835534,49,12,-1,1
-1.1431900560493646,50,12,-1,1
-1.6838338511948296,51,12,-1,1
-1.1765075676856722,52,12,-1,1
-1.1418883689124488,53,12,-1,1
0.3438725951141672,54,12,-1,1
-0.05262691041061103,55,12,-1,1
-0.10249193514797014,56,12,-1,1
0.10532025239317551,57,12,-1,1
1.111385537145368,58,12,-1,1
0.9755963638806465,59,12,-1,1
0.7331104662155566,60,12,-1,1
1.231140174019791,61,12,-1,1
0.2422835282380866,62,12,-1,1
-0.05884755367496659,63,12,-1,1
-0.15448082793901224,0,13,-1,1
-0.09253693723748428,1,13,-1,1
-0.14354275096474803,2,13,-1,1
-0.7158678226174702,3,13,-1,1
-1.2823126313901627,4,13,-1,1
-1.0248718788975666,5,13,-1,1
-0.18062318556579862,6,13,-1,1
-0.286659857354421,7,13,-1,1
-0.17084445245957286,8,13,-1,1
-0.33479177865541127,9,13,-1,1
0.014262975178955603,10,13,-1,1
2.423583133249269,11,13,-1,1
1.248953833226301,12,13,-1,1
-0.19438948568553246,13,13,-1,1
0.5664251536062695,14,13,-1,1
0.6641504193504268,15,13,-1,1
-0.40501705882801436,16,13,-1,1
-0.7239162150596848,17,13,-1,1
0.19350037938707465,18,13,-1,1
-1.3182835719541017,19,13,-1,1
-1.4886475351438804,20,13,-1,1
-0.7496184083174131,21,13,-1,1
1.6419771092411115,22,13,-1,1
1.2348137573522326,23,13,-1,1
-1.0353566398585925,24,13,-1,1
-1.117189668994515,25,13,-1,1
-0.46496378920567166,26,13,-1,1
2.0996592620835655,27,13,-1,1
3.1995864347744196,28,13,-1,1
-1.0205776895651304,29,13,-1,1
-2.1204176744414,30,13,-1,1
-0.05162674329050442,31,13,-1,1
0.14566778695674495,32,13,-1,1
-1.191569793076545,33,13,-1,1
-4.699044276822565,34,13,-1,1
0.22675533422059074,35,13,-1,1
-1.1332303610134664,36,13,-1,1
-2.360671406544364,37,13,-1,1
-2.2310312898205957,38,13,-1,1
-0.6014323452311151,39,13,-1,1
-0.20242434377160928,40,13,-1,1
1.5100429714089563,41,13,-1,1
-0.7515672482383622,42,13,-1,1
-3.343572961528691,43,13,-1,1
-1.3407425121744387,44,13,-1,1
0.5455565120481227,45,13,-1,1
0.9373424848374108,46,13,-1,1
-0.19138199820042848,47,13,-1,1
-0.03588460388312877,48,13,-1,1
0.0617065011591301,49,13,-1,1
2.018742230157422,50,13,-1,1
2.1564806957560014,51,13,-1,1
1.2402033135103756,52,13,-1,1
1.3903096716723409,53,13,-1,1
0.7569072370724633,54,13,-1,1
-0.34174913022650844,55,13,-1,1
-0.3693980390661181,56,13,-1,1
-0.7458673042971531,57,13,-1,1
-0.5395167206896776,58,13,-1,1
-0.3508264580307166,59,13,-1,1
-0.13832016025548313,60,13,-1,1
-0.31154997435918597,61,13,-1,1
-0.2732974135277923,62,13,-1,1
0.04343463574084948,63,13,-1,1
-0.024412096752429523,0,14,-1,1
-0.3350728463016448,1,14,-1,1
-0.016856562445053437,2,14,-1,1
-0.3114429605053013,3,14,-1,1
-0.9041205135261938,4,14,-1,1
-0.5180274813794983,5,14,-1,1
-0.14662274632887404,6,14,-1,1
-0.08450541255694237,7,14,-1,1
-0.2321681075398875,8,14,-1,1
0.3803223742642463,9,14,-1,1
0.5254267898523124,10,14,-1,1
3.0340922608916636,11,14,-1,1
5.605000684662324,12,14,-1,1
3.5731706677679007,13,14,-1,1
0.4823755170267996,14,14,-1,1
-0.23830369943136984,15,14,-1,1
-0.471269316701138,16,14,-1,1
-0.9536573172121418,17,14,-1,1
0.2258428801341061,18,14,-1,1
-0.9205886232878736,19,14,-1,1
-0.14126023311273406,20,14,-1,1
-1.9277993426513131,21,14,-1,1
-1.8832678996869299,22,14,-1,1
-1.0203327866411478,23,14,-1,1
-0.9313840827250952,24,14,-1,1
-1.2108907698424018,25,14,-1,1
-1.794895888880106,26,14,-1,1
-1.5516211991982145,27,14,-1,1
0.6165620808668982,28,14,-1,1
-1.758219120376705,29,14,-1,1
0.9134833952087729,30,14,-1,1
-0.6286840001659542,31,14,-1,1
-0.3215534504388291,32,14,-1,1
1.1586984750480847,33,14,-1,1
0.5372524837986381,34,14,-1,1
6.534409404390333,35,14,-1,1
2.645818390267246,36,14,-1,1
1.630661913471484,37,14,-1,1
1.1691756323139404,38,14,-1,1
0.15769046888045157,39,14,-1,1
0.22917696615400135,40,14,-1,1
0.02211759884911099,41,14,-1,1
1.4150015972734535,42,14,-1,1
-0.3098697668180367,43,14,-1,1
1.2148219929664423,44,14,-1,1
1.3126328679270949,45,14,-1,1
0.8309604559894541,46,14,-1,1
-0.40600234601951474,47,14,-1,1
0.18178826324169917,48,14,-1,1
0.6823118182282891,49,14,-1,1
0.14039497443947435,50,14,-1,1
0.7229970424342572,51,14,-1,1
1.5816403070955523,52,14,-1,1
-0.1834932852917373,53,14,-1,1
0.6089220069065946,54,14,-1,1
0.14016643186938302,55,14,-1,1
-0.04521444763988216,56,14,-1,1
0.3849803147582675,57,14,-1,1
1.0446459977370197,58,14,-1,1
-0.5025709590197098,59,14,-1,1
-1.7056098243188405,60,14,-1,1
-0.6240445889612012,61,14,-1,1
0.06970438391452274,62,14,-1,1
0.01195804500133896,63,14,-1,1
0.06640468385100519,0,15,-1,1
0.07212062289321672,1,15,-1,1
0.17478044850213195,2,15,-1,1
-0.3923269521686364,3,15,-1,1
-0.3852808458875855,4,15,-1,1
0.43498311899508657,5,15,-1,1
0.3654711599563599,6,15,-1,1
-0.13637405430894176,7,15,-1,1
0.2426009859152081,8,15,-1,1
-0.07698389559920397,9,15,-1,1
-2.6929272334875702,10,15,-1,1
-3.976078239128104,11,15,-1,1
-1.7264796971669678,12,15,-1,1
1.6075404353358862,13,15,-1,1
1.3664504103384025,14,15,-1,1
0.12853220725639938,15,15,-1,1
0.11073449553412208,16,15,-1,1
-1.1628277984925846,17,15,-1,1
-5.2800041244575935,18,15,-1,1
2.1388093846705636,19,15,-1,1
0.8338380801493352,20,15,-1,1
-0.7467208219034261,21,15,-1,1
0.697295993111274,22,15,-1,1
0.8655319645859881,23,15,-1,1
0.29211562124898016,24,15,-1,1
-1.2207673089400235,25,15,-1,1
-2.16137303379702,26,15,-1,1
2.3652735981364974,27,15,-1,1
1.0143726303127503,28,15,-1,1
-2.999157222407445,29,15,-1,1
-1.3733754732665788,30,15,-1,1
-0.2268059733853644,31,15,-1,1
-0.1057001530590159,32,15,-1,1
-0.8755766127784206,33,15,-1,1
-1.2078079173897356,34,15,-1,1
0.8561065625928158,35,15,-1,1
-0.49361491968150484,36,15,-1,1
-1.2574847052288152,37,15,-1,1
-2.090614342570348,38,15,-1,1
-1.125897628464721,39,15,-1,1
-0.8725982610346441,40,15,-1,1
-0.5519514255505465,41,15,-1,1
-0.07108904081947558,42,15,-1,1
1.0743822578875704,43,15,-1,1
-0.9047649635713663,44,15,-1,1
-0.571897420767499,45,15,-1,1
-2.5305508469230262,46,15,-1,1
-0.4368331577026767,47,15,-1,1
-0.20343445038968838,48,15,-1,1
-0.36304826248270133,49,15,-1,1
0.6615228245044171,50,15,-1,1
-0.6283863556878416,51,15,-1,1
0.8352575353054198,52,15,-1,1
-0.8917467448373562,53,15,-1,1
-0.3167434526403967,54,15,-1,1
0.21621266123551433,55,15,-1,1
0.03077924962203112,56,15,-1,1
0.47426054896789194,57,15,-1,1
0.15001486297790712,58,15,-1,1
-0.03581081495606979,59,15,-1,1
-0.3538163756453856,60,15,-1,1
0.16604523961905598,61,15,-1,1
0.25930658359343484,62,15,-1,1
0.28529749649989206,63,15,-1,1
-0.13203836472279482,0,16,-1,1
0.2387914711168815,1,16,-1,1
0.37824771747601976,2,16,-1,1
2.051102815505549,3,16,-1,1
1.655892558240774,4,16,-1,1
0.2575578257073293,5,16,-1,1
0.22310605992244964,6,16,-1,1
0.014067450262433364,7,16,-1,1
-0.13216667533254406,8,16,-1,1
-0.5014380228985404,9,16,-1,1
-0.36744945722423683,10,16,-1,1
-0.08741001384492317,11,16,-1,1
0.4421439323973864,12,16,-1,1
0.6325512477319469,13,16,-1,1
0.2523306877310116,14,16,-1,1
0.13257288359782857,15,16,-1,1
0.4996430482741808,16,16,-1,1
0.3711731520425879,17,16,-1,1
-0.4116682152088909,18,16,-1,1
-0.39241092950962125,19,16,-1,1
-0.04732750111268229,20,16,-1,1
0.5192794943181703,21,16,-1,1
0.8756826655200075,22,16,-1,1
0.5977891804173917,23,16,-1,1
-0.013740277307074944,24,16,-1,1
0.9189263089475114,25,16,-1,1
0.9002834929168354,26,16,-1,1
-0.20840503598280846,27,16,-1,1
0.3032803438270968,28,16,-1,1
-0.3417899845633595,29,16,-1,1
1.3785367995475342,30,16,-1,1
0.174822123314978,31,16,-1,1
0.015404073334504305,32,16,-1,1
0.5880447619191758,33,16,-1,1
-3.12464526358591,34,16,-1,1
-3.5319369044638074,35,16,-1,1
-2.418916438618044,36,16,-1,1
-1.3031496098354693,37,16,-1,1
1.2295543481705435,38,16,-1,1
0.520658823529783,39,16,-1,1
-0.7638261569483319,40,16,-1,1
3.3002617566786787,41,16,-1,1
6.259902954436277,42,16,-1,1
2.991017485247066,43,16,-1,1
0.9795590925216839,44,16,-1,1
0.630394160991519,45,16,-1,1
1.0718292107881482,46,16,-1,1
0.4925144151643834,47,16,-1,1
-0.2113722297221608,48,16,-1,1
-0.5345355924142785,49,16,-1,1
-0.7786362637319499,50,16,-1,1
0.3697448161624736,51,16,-1,1
1.3936535464130242,52,16,-1,1
0.36995938021787844,53,16,-1,1
0.018641423748372157,54,16,-1,1
-0.22367015047652222,55,16,-1,1
0.04069155777225441,56,16,-1,1
-0.6806327576031783,57,16,-1,1
-1.6584236917422317,58,16,-1,1
-0.3904818263168779,59,16,-1,1
0.12663056974942086,60,16,-1,1
0.1415388544096941,61,16,-1,1
-0.27638872718278185,62,16,-1,1
0.14006105254900672,63,16,-1,1
0.2570029357490232,0,17,-1,1
-0.11680735113052014,1,17,-1,1
-0.778062947497581,2,17,-1,1
0.24767500443509666,3,17,-1,1
1.2730187900649776,4,17,-1,1
0.14256923846633932,5,17,-1,1
-0.5228686374354707,6,17,-1,1
0.18966175425112708,7,17,-1,1
-0.10622203133043576,8,17,-1,1
0.2426059627061906,9,17,-1,1
0.002128571502914363,10,17,-1,1
-0.5247361968183479,11,17,-1,1
-1.6215043683875576,12,17,-1,1
-0.6367581584459512,13,17,-1,1
0.07316185054105899,14,17,-1,1
-0.015429197034102872,15,17,-1,1
0.27423696912560597,16,17,-1,1
2.9711064233535494,17,17,-1,1
0.5107639332843308,18,17,-1,1
2.3929782220575957,19,17,-1,1
4.538430866100719,20,17,-1,1
1.5700589203523923,21,17,-1,1
2.2458354808411234,22,17,-1,1
0.45458473512801767,23,17,-1,1
0.5812254982806745,24,17,-1,1
-0.24098590566238232,25,17,-1,1
-2.592193288019568,26,17,-1,1
-1.2333354191079726,27,17,-1,1
0.31719080363311297,28,17,-1,1
-1.793297930246792,29,17,-1,1
-0.60297630495141,30,17,-1,1
0.11379482190756457,31,17,-1,1
0.21847230760076194,32,17,-1,1
-1.839579353907323,33,17,-1,1
-2.442022303776948,34,17,-1,1
-4.017647135120594,35,17,-1,1
-4.823074387234179,36,17,-1,1
0.13576225131861167,37,17,-1,1
1.8269450572412291,38,17,-1,1
-0.05276542065141644,39,17,-1,1
0.36960106644390395,40,17,-1,1
0.03457486360488491,41,17,-1,1
-1.676345067105523,42,17,-1,1
0.9019671791202059,43,17,-1,1
-0.4703062674863423,44,17,-1,1
-0.38228276637552877,45,17,-1,1
-0.17966116727964837,46,17,-1,1
-0.22997227943960197,47,17,-1,1
0.19485200908331626,48,17,-1,1
0.9678630059367472,49,17,-1,1
1.843142247270636,50,17,-1,1
1.5882293184811385,51,17,-1,1
1.4871992370440554,52,17,-1,1
-0.46250324109263824,53,17,-1,1
-1.5923192837102034,54,17,-1,1
0.08655034099257104,55,17,-1,1
-0.11642112036447212,56,17,-1,1
0.4312465392368793,57,17,-1,1
0.3546885505949685,58,17,-1,1
0.5752411804816179,59,17,-1,1
0.8502503595228986,60,17,-1,1
-0.19836558611213112,61,17,-1,1
-0.37902037486894935,62,17,-1,1
0.31508806192191274,63,17,-1,1
0.11961841782056849,0,18,-1,1
0.08716793714963086,1,18,-1,1
-0.26931306852568776,2,18,-1,1
-0.3630289070677093,3,18,-1,1
-0.5152818409221721,4,18,-1,1
-0.19121995868497152,5,18,-1,1
-0.05950755311760432,6,18,-1,1
-0.08667046173070318,7,18,-1,1
-0.006556749221516395,8,18,-1,1
0.10743028966526622,9,18,-1,1
0.36618587392358093,10,18,-1,1
-0.27104612652244975,11,18,-1,1
-0.046245880347647844,12,18,-1,1
-0.7586333681714692,13,18,-1,1
-0.7632820891574517,14,18,-1,1
0.07636671056926857,15,18,-1,1
-0.1094171991032717,16,18,-1,1
-0.1687966567093272,17,18,-1,1
0.14679401376842277,18,18,-1,1
-1.5781803281368811,19,18,-1,1
-2.199813603691742,20,18,-1,1
-0.8838032815499075,21,18,-1,1
-0.38520571479341575,22,18,-1,1
-0.11775925192437309,23,18,-1,1
-0.13683837361438142,24,18,-1,1
-0.6510026210366066,25,18,-1,1
-0.5499532400478022,26,18,-1,1
-0.15432392484520943,27,18,-1,1
-1.2391003476384808,28,18,-1,1
-0.08160125929147603,29,18,-1,1
-0.6798856417849939,30,18,-1,1
0.09512773800405575,31,18,-1,1
-0.013722661805084474,32,18,-1,1
-0.7531715882562082,33,18,-1,1
-0.9781940400714334,34,18,-1,1
0.09179545163749425,35,18,-1,1
-0.8188101152263765,36,18,-1,1
-0.4237602326164732,37,18,-1,1
-1.2495600891335847,38,18,-1,1
-0.15330570939879262,39,18,-1,1
-0.11602587992042797,40,18,-1,1
-0.5311247495857674,41,18,-1,1
-1.4400526620601881,42,18,-1,1
-2.744032193221005,43,18,-1,1
-2.1876223104707297,44,18,-1,1
-0.23162552287497848,45,18,-1,1
-0.5527357106105553,46,18,-1,1
0.06784679203034177,47,18,-1,1
-0.0476999829139717,48,18,-1,1
0.14395159161869664,49,18,-1,1
-0.8086650742448126,50,18,-1,1
-0.3735241622753152,51,18,-1,1
-0.8751900426643207,52,18,-1,1
-0.07692664797080553,53,18,-1,1
0.013556864158991079,54,18,-1,1
-0.10974756089440467,55,18,-1,1
0.06512103185172664,56,18,-1,1
-0.02900728277406725,57,18,-1,1
0.2144903348925056,58,18,-1,1
0.3467509989392633,59,18,-1,1
-0.20547766694353675,60,18,-1,1
-0.22589413658028037,61,18,-1,1
0.013445149428905416,62,18,-1,1
-0.029684486589303505,63,18,-1,1
0.16483296325216923,0,19,-1,1
-0.1423015697702577,1,19,-1,1
0.0753033279869775,2,19,-1,1
0.10516785827420695,3,19,-1,1
0.940055706378178,4,19,-1,1
0.7440188754686544,5,19,-1,1
-0.1625043681010915,6,19,-1,1
0.007179667764027144,7,19,-1,1
0.2286797135075439,8,19,-1,1
0.41098944657017805,9,19,-1,1
0.16268812046064035,10,19,-1,1
0.32420580330094867,11,19,-1,1
-0.6897075042526508,12,19,-1,1
-0.5192070165631336,13,19,-1,1
-1.284290189946201,14,19,-1,1
-0.6226764435815079,15,19,-1,1
0.1680166471953372,16,19,-1,1
0.6801056297356718,17,19,-1,1
-0.4751383808254775,18,19,-1,1
-2.0399171499134114,19,19,-1,1
4.186976717596293,20,19,-1,1
1.976603185400471,21,19,-1,1
0.2871939983584996,22,19,-1,1
-0.965083842627794,23,19,-1,1
0.7457532398445327,24,19,-1,1
-1.676177125802789,25,19,-1,1
-1.5521240131088707,26,19,-1,1
-2.7205288775318714,27,19,-1,1
1.7505180608683673,28,19,-1,1
2.133998420835937,29,19,-1,1
-0.893936359530913,30,19,-1,1
0.47905938375412394,31,19,-1,1
0.4279445945226404,32,19,-1,1
0.16787957704286588,33,19,-1,1
-0.7461772676283095,34,19,-1,1
-1.0930464645971898,35,19,-1,1
0.44553779378591024,36,19,-1,1
0.28634793972143585,37,19,-1,1
-0.4599248988820141,38,19,-1,1
1.3285021941803397,39,19,-1,1
0.42982575871582623,40,19,-1,1
1.4608325976384005,41,19,-1,1
-1.5816023391603373,42,19,-1,1
0.1958890342091312,43,19,-1,1
1.0053356481247542,44,19,-1,1
0.21538107910498078,45,19,-1,1
0.5351083294285373,46,19,-1,1
0.2767930122653719,47,19,-1,1
0.05939278331317976,48,19,-1,1
0.6421111505411322,49,19,-1,1
0.7422258622854646,50,19,-1,1
0.32055473408668306,51,19,-1,1
-1.7752105317748645,52,19,-1,1
-1.1180859072544738,53,19,-1,1
0.1098126454561037,54,19,-1,1
0.266612917612295,55,19,-1,1
-0.18408145516286423,56,19,-1,1
0.33184366435360585,57,19,-1,1
0.15203527645959453,58,19,-1,1
-0.5021522254238844,59,19,-1,1
0.6360443952880624,60,19,-1,1
-0.13564852454607082,61,19,-1,1
0.013375291934613249,62,19,-1,1
0.09282662601007319,63,19,-1,1
0.16917813703179377,0,20,-1,1
-0.0403437736227237,1,20,-1,1
-0.09391429690476595,2,20,-1,1
0.16762793855265087,3,20,-1,1
0.10085634301880861,4,20,-1,1
0.24203481113912842,5,20,-1,1
-0.1280369080095568,6,20,-1,1
0.24994308878859423,7,20,-1,1
-0.20568919066581587,8,20,-1,1
-0.21819109788918611,9,20,-1,1
-0.18728480882252752,10,20,-1,1
-0.8913232469277274,11,20,-1,1
-2.7008446620994753,12,20,-1,1
-2.255994379463998,13,20,-1,1
-0.8554261107837549,14,20,-1,1
0.24093150870183186,15,20,-1,1
-0.02776223609836414,16,20,-1,1
0.0013779999061219945,17,20,-1,1
-0.02641784325498507,18,20,-1,1
-1.65205642436186,19,20,-1,1
-1.0251073383903098,20,20,-1,1
0.21380248625542692,21,20,-1,1
1.6950391372208429,22,20,-1,1
1.041995512081823,23,20,-1,1
0.15643153665396722,24,20,-1,1
-0.47187706197133,25,20,-1,1
0.0705636248547285,26,20,-1,1
0.6213769787132403,27,20,-1,1
-1.34571743696229,28,20,-1,1
-0.8374847069743316,29,20,-1,1
-0.1487935229325057,30,20,-1,1
0.4769775053830312,31,20,-1,1
-0.03932325020952395,32,20,-1,1
0.06566272518673585,33,20,-1,1
0.9837022675358005,34,20,-1,1
0.23730289951938632,35,20,-1,1
0.06977797426547697,36,20,-1,1
-0.47067727005111787,37,20,-1,1
-0.7407887297635996,38,20,-1,1
0.09929704596733016,39,20,-1,1
-0.1281248119178352,40,20,-1,1
1.3234454512627465,41,20,-1,1
0.773752401388891,42,20,-1,1
-0.33606584674806284,43,20,-1,1
-0.2155057618346723,44,20,-1,1
-0.9848570779916245,45,20,-1,1
0.4240191388849793,46,20,-1,1
0.3301485037226732,47,20,-1,1
0.057758265277898735,48,20,-1,1
-0.5839259439425971,49,20,-1,1
-1.1655695117891738,50,20,-1,1
-1.804505874076336,51,20,-1,1
-2.1902947124504846,52,20,-1,1
-0.6574510243257158,53,20,-1,1
0.13210397029200083,54,20,-1,1
-0.10780816285397447,55,20,-1,1
-0.03473107483610325,56,20,-1,1
-0.25565202052365554,57,20,-1,1
-0.45059063603446065,58,20,-1,1
-0.130016880639148,59,20,-1,1
0.16371697257526405,60,20,-1,1
-0.04262640478444926,61,20,-1,1
-0.20888016092730258,62,20,-1,1
0.10627987510477199,63,20,-1,1
-0.12921419848212645,0,21,-1,1
-0.02130617315819412,1,21,-1,1
-0.07796888101490305,2,21,-1,1
0.16656706883724437,3,21,-1,1
0.45719537293064655,4,21,-1,1
0.19635329896387121,5,21,-1,1
-0.13956020848600573,6,21,-1,1
-0.07011527140069161,7,21,-1,1
0.1022489500190666,8,21,-1,1
0.17234428262453724,9,21,-1,1
0.5856657567664156,10,21,-1,1
-0.42942074565179006,11,21,-1,1
-0.7851833821651889,12,21,-1,1
-0.5667171208887912,13,21,-1,1
-0.30936328417064346,14,21,-1,1
-0.10020265578876966,15,21,-1,1
-0.04264759975701743,16,21,-1,1
-0.18681578304112478,17,21,-1,1
-0.016656676976993932,18,21,-1,1
-0.949901048734279,19,21,-1,1
-1.4397991176978417,20,21,-1,1
-0.9601889790766348,21,21,-1,1
-0.38369792894988997,22,21,-1,1
-0.23795556812999755,23,21,-1,1
-0.03142124698130358,24,21,-1,1
-0.4810554612673242,25,21,-1,1
-0.4333712349546083,26,21,-1,1
-0.6115653219793873,27,21,-1,1
-1.5326279076548517,28,21,-1,1
-0.3581135551548972,29,21,-1,1
-0.1510121982183334,30,21,-1,1
-0.16368310755707785,31,21,-1,1
0.1387886516554272,32,21,-1,1
-0.23839103129343836,33,21,-1,1
-0.3501159203870474,34,21,-1,1
-1.1893094545416951,35,21,-1,1
-1.3120023031139603,36,21,-1,1
-0.27322881855579473,37,21,-1,1
-0.06874147591737625,38,21,-1,1
-0.06816552140555626,39,21,-1,1
-0.06593589915538575,40,21,-1,1
-0.17800467886091065,41,21,-1,1
-0.648088669274165,42,21,-1,1
-1.4590809276846495,43,21,-1,1
-1.4949988315508063,44,21,-1,1
-0.39606018669534765,45,21,-1,1
-0.23644988912890613,46,21,-1,1
-0.07624673522613343,47,21,-1,1
-0.09075587144107412,48,21,-1,1
-0.0009532262989866249,49,21,-1,1
-0.6468747843936554,50,21,-1,1
-0.7812053653996174,51,21,-1,1
-1.0184859832444335,52,21,-1,1
-0.6117150004484977,53,21,-1,1
-0.06114034990626291,54,21,-1,1
-0.26607319886764796,55,21,-1,1
-0.002967935050026703,56,21,-1,1
0.16636620476294578,57,21,-1,1
0.24812926190547893,58,21,-1,1
0.25175411732588354,59,21,-1,1
-0.019386082727980612,60,21,-1,1
-0.01739640015302706,61,21,-1,1
-0.07403176139317043,62,21,-1,1
-0.06162955322213484,63,21,-1,1
-0.004688728211312623,0,22,-1,1
-0.09260315767925077,1,22,-1,1
-0.01305343431648833,2,22,-1,1
0.12366637190991644,3,22,-1,1
0.5560023907905045,4,22,-1,1
0.22819550978786218,5,22,-1,1
0.16855134380301276,6,22,-1,1
0.2012750504230963,7,22,-1,1
0.05984420124252759,8,22,-1,1
-0.00050266874186106,9,22,-1,1
-0.4429577633249059,10,22,-1,1
-0.12267977193871558,11,22,-1,1
-0.4686972912077839,12,22,-1,1
-0.4166853323048308,13,22,-1,1
0.005847445396140148,14,22,-1,1
-0.16444726377323407,15,22,-1,1
0.34519824034323116,16,22,-1,1
-0.3287045478674146,17,22,-1,1
-0.6430159707230442,18,22,-1,1
0.5320818049676647,19,22,-1,1
0.3520880592649949,20,22,-1,1
0.22925444315104507,21,22,-1,1
0.3416481066367696,22,22,-1,1
-0.21477457405094524,23,22,-1,1
0.13908478736604138,24,22,-1,1
0.14557856568995925,25,22,-1,1
0.7895035167574818,26,22,-1,1
0.736033676156452,27,22,-1,1
2.679343007754308,28,22,-1,1
-0.3236960558903474,29,22,-1,1
0.6265261114638061,30,22,-1,1
0.4882256016753644,31,22,-1,1
0.1310191059905592,32,22,-1,1
-0.032481482646688785,33,22,-1,1
-0.0967276764186025,34,22,-1,1
1.3344773197183293,35,22,-1,1
0.3686297256758831,36,22,-1,1
-2.861096834079353,37,22,-1,1
1.192937857741333,38,22,-1,1
0.136193493674925,39,22,-1,1
0.5631446690943333,40,22,-1,1
-1.2453348709090126,41,22,-1,1
-0.386456256203685,42,22,-1,1
2.1824524340097415,43,22,-1,1
-1.1623471383461474,44,22,-1,1
-0.8564028452168239,45,22,-1,1
-0.5048945452869132,46,22,-1,1
-0.42572770804672694,47,22,-1,1
-0.04143727999177877,48,22,-1,1
-0.23074499427769624,49,22,-1,1
-0.209556863854098,50,22,-1,1
0.40313841179521515,51,22,-1,1
1.157412807040942,52,22,-1,1
-0.4392155142221387,53,22,-1,1
-0.8982355168630546,54,22,-1,1
0.15815801058995985,55,22,-1,1
0.2893430095300855,56,22,-1,1
0.06903543641420679,57,22,-1,1
0.18108283710776663,58,22,-1,1
-0.41219440296515625,59,22,-1,1
0.17017714535505435,60,22,-1,1
0.07302983208891653,61,22,-1,1
-0.04516490568199113,62,22,-1,1
0.05062025927617498,63,22,-1,1
-0.1062187859685223,0,23,-1,1
-0.2703927267195479,1,23,-1,1
0.5676496475839957,2,23,-1,1
1.5502039292404959,3,23,-1,1
1.2844443967793489,4,23,-1,1
0.657076430999199,5,23,-1,1
0.39650739690866094,6,23,-1,1
0.06072797160271464,7,23,-1,1
-0.1462102079582463,8,23,-1,1
0.09064948601458327,9,23,-1,1
0.7599435804962743,10,23,-1,1
1.4411499456258503,11,23,-1,1
1.887755138855635,12,23,-1,1
1.9501428606661046,13,23,-1,1
-0.18089640430246948,14,23,-1,1
-0.2692549526602808,15,23,-1,1
-0.3911912573041618,16,23,-1,1
0.7153812428754102,17,23,-1,1
0.0037040937981864972,18,23,-1,1
-0.6298809508659415,19,23,-1,1
-2.323563649953826,20,23,-1,1
-2.8554751512915706,21,23,-1,1
-0.17445996189875854,22,23,-1,1
-0.419072728749739,23,23,-1,1
-0.24224111853220315,24,23,-1,1
-0.8970624297257548,25,23,-1,1
-1.8045161501846225,26,23,-1,1
-0.18577823760213133,27,23,-1,1
-0.7196737542429855,28,23,-1,1
-1.5164192609417975,29,23,-1,1
1.2897407333611761,30,23,-1,1
0.35632385924465254,31,23,-1,1
-0.11810166480173402,32,23,-1,1
-0.2969011494747591,33,23,-1,1
-3.036107586070748,34,23,-1,1
1.4205949717011317,35,23,-1,1
-0.4860957010149209,36,23,-1,1
-2.1543630189233802,37,23,-1,1
1.4759496733216584,38,23,-1,1
0.9949071364959219,39,23,-1,1
0.31391942663338385,40,23,-1,1
1.9238155047220566,41,23,-1,1
1.5591802446435594,42,23,-1,1
